peak_phase	active	op_index	allocation_phase	file	line	count
pp_replay_halving_ordinary	1324	1335326	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_replay_halving_ordinary	1324	1335326	pp_coefficient_allocate	src/bin/../point_add/pingpong_div.rs	76	256
pp_replay_halving_ordinary	1324	1335326	pp_replay_halving_ordinary	src/bin/../point_add/pingpong_div.rs	629	85
pp_replay_halving_ordinary	1324	1335326	pp_replay_halving_ordinary	src/bin/../point_add/pingpong_div.rs	714	1
pp_replay_halving_ordinary	1324	1335326	pp_replay_halving_ordinary	src/bin/../point_add/pingpong_div.rs	873	1
pp_replay_halving_ordinary	1324	1335326	pp_setup	src/bin/../point_add/arith/adder.rs	341	8
pp_replay_halving_ordinary	1324	1335326	pp_value_forward	src/bin/../point_add/pingpong_div.rs	265	1
pp_replay_halving_ordinary	1324	1335326	pp_value_forward	src/bin/../point_add/pingpong_div.rs	508	703
pp_replay_halving_seed	1326	1334147	init	src/bin/../point_add/pingpong_div.rs	1242	8
pp_replay_halving_seed	1326	1334147	init	src/bin/../point_add/pingpong_div.rs	1243	256
pp_replay_halving_seed	1326	1334147	init	src/bin/../point_add/pingpong_div.rs	1244	4
pp_replay_halving_seed	1326	1334147	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_replay_halving_seed	1326	1334147	pp_coefficient_allocate	src/bin/../point_add/pingpong_div.rs	76	256
pp_replay_halving_seed	1326	1334147	pp_replay_halving_seed	src/bin/../point_add/arith/const_arith.rs	417	88
pp_replay_halving_seed	1326	1334147	pp_replay_halving_seed	src/bin/../point_add/pingpong_div.rs	1081	1
pp_replay_halving_seed	1326	1334147	pp_setup	src/bin/../point_add/arith/adder.rs	341	8
pp_replay_halving_seed	1326	1334147	pp_value_forward	src/bin/../point_add/pingpong_div.rs	265	1
pp_replay_halving_seed	1326	1334147	pp_value_forward	src/bin/../point_add/pingpong_div.rs	508	703
pp_replay_inverse_initial	1326	12234102	init	src/bin/../point_add/pingpong_div.rs	1242	8
pp_replay_inverse_initial	1326	12234102	init	src/bin/../point_add/pingpong_div.rs	1243	256
pp_replay_inverse_initial	1326	12234102	init	src/bin/../point_add/pingpong_div.rs	1244	4
pp_replay_inverse_initial	1326	12234102	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_replay_inverse_initial	1326	12234102	pp_coefficient_allocate	src/bin/../point_add/pingpong_div.rs	76	256
pp_replay_inverse_initial	1326	12234102	pp_replay_inverse_initial	src/bin/../point_add/arith/const_arith.rs	417	88
pp_replay_inverse_initial	1326	12234102	pp_replay_inverse_initial	src/bin/../point_add/pingpong_div.rs	1102	1
pp_replay_inverse_initial	1326	12234102	pp_setup	src/bin/../point_add/arith/adder.rs	341	8
pp_replay_inverse_initial	1326	12234102	pp_value_forward	src/bin/../point_add/pingpong_div.rs	265	1
pp_replay_inverse_initial	1326	12234102	pp_value_forward	src/bin/../point_add/pingpong_div.rs	508	703
pp_replay_inverse_ordinary	1325	8561667	init	src/bin/../point_add/pingpong_div.rs	1242	8
pp_replay_inverse_ordinary	1325	8561667	init	src/bin/../point_add/pingpong_div.rs	1243	256
pp_replay_inverse_ordinary	1325	8561667	init	src/bin/../point_add/pingpong_div.rs	1244	4
pp_replay_inverse_ordinary	1325	8561667	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_replay_inverse_ordinary	1325	8561667	pp_coefficient_allocate	src/bin/../point_add/pingpong_div.rs	76	256
pp_replay_inverse_ordinary	1325	8561667	pp_replay_inverse_ordinary	src/bin/../point_add/pingpong_div.rs	629	85
pp_replay_inverse_ordinary	1325	8561667	pp_replay_inverse_ordinary	src/bin/../point_add/pingpong_div.rs	714	1
pp_replay_inverse_ordinary	1325	8561667	pp_replay_inverse_ordinary	src/bin/../point_add/pingpong_div.rs	961	1
pp_replay_inverse_ordinary	1325	8561667	pp_replay_inverse_ordinary	src/bin/../point_add/pingpong_div.rs	970	1
pp_replay_inverse_ordinary	1325	8561667	pp_setup	src/bin/../point_add/arith/adder.rs	341	8
pp_replay_inverse_ordinary	1325	8561667	pp_value_forward	src/bin/../point_add/pingpong_div.rs	265	1
pp_replay_inverse_ordinary	1325	8561667	pp_value_forward	src/bin/../point_add/pingpong_div.rs	508	703
pp_replay_inverse_seed	1326	12232168	init	src/bin/../point_add/pingpong_div.rs	1242	8
pp_replay_inverse_seed	1326	12232168	init	src/bin/../point_add/pingpong_div.rs	1243	256
pp_replay_inverse_seed	1326	12232168	init	src/bin/../point_add/pingpong_div.rs	1244	4
pp_replay_inverse_seed	1326	12232168	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_replay_inverse_seed	1326	12232168	pp_coefficient_allocate	src/bin/../point_add/pingpong_div.rs	76	256
pp_replay_inverse_seed	1326	12232168	pp_replay_inverse_seed	src/bin/../point_add/arith/const_arith.rs	417	88
pp_replay_inverse_seed	1326	12232168	pp_replay_inverse_seed	src/bin/../point_add/pingpong_div.rs	1102	1
pp_replay_inverse_seed	1326	12232168	pp_setup	src/bin/../point_add/arith/adder.rs	341	8
pp_replay_inverse_seed	1326	12232168	pp_value_forward	src/bin/../point_add/pingpong_div.rs	265	1
pp_replay_inverse_seed	1326	12232168	pp_value_forward	src/bin/../point_add/pingpong_div.rs	508	703
pp_restore_layout	1029	13539698	init	src/bin/../point_add/pingpong_div.rs	1242	8
pp_restore_layout	1029	13539698	init	src/bin/../point_add/pingpong_div.rs	1243	256
pp_restore_layout	1029	13539698	init	src/bin/../point_add/pingpong_div.rs	1244	4
pp_restore_layout	1029	13539698	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_restore_layout	1029	13539698	pp_restore_layout	reacquire	0	83
pp_restore_layout	1029	13539698	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	436	256
pp_restore_layout	1029	13539698	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	437	256
pp_restore_layout	1029	13539698	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
pp_setup	779	25926	init	src/bin/../point_add/pingpong_div.rs	1242	256
pp_setup	779	25926	init	src/bin/../point_add/pingpong_div.rs	1243	256
pp_setup	779	25926	init	src/bin/../point_add/pingpong_div.rs	1244	4
pp_setup	779	25926	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_setup	779	25926	pp_setup	src/bin/../point_add/arith/adder.rs	341	256
pp_setup	779	25926	pp_setup	src/bin/../point_add/pingpong_div.rs	49	3
pp_setup	779	25926	pp_setup	src/bin/../point_add/pingpong_div.rs	52	3
pp_value_forward	1068	741260	init	src/bin/../point_add/pingpong_div.rs	1242	188
pp_value_forward	1068	741260	init	src/bin/../point_add/pingpong_div.rs	1243	256
pp_value_forward	1068	741260	init	src/bin/../point_add/pingpong_div.rs	1244	4
pp_value_forward	1068	741260	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_value_forward	1068	741260	pp_setup	src/bin/../point_add/arith/adder.rs	341	188
pp_value_forward	1068	741260	pp_value_forward	src/bin/../point_add/pingpong_div.rs	265	1
pp_value_forward	1068	741260	pp_value_forward	src/bin/../point_add/pingpong_div.rs	423	187
pp_value_forward	1068	741260	pp_value_forward	src/bin/../point_add/pingpong_div.rs	508	243
pp_value_reverse	1068	5448856	init	src/bin/../point_add/pingpong_div.rs	1242	8
pp_value_reverse	1068	5448856	init	src/bin/../point_add/pingpong_div.rs	1243	256
pp_value_reverse	1068	5448856	init	src/bin/../point_add/pingpong_div.rs	1244	4
pp_value_reverse	1068	5448856	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
pp_value_reverse	1068	5448856	pp_setup	src/bin/../point_add/arith/adder.rs	341	8
pp_value_reverse	1068	5448856	pp_value_forward	src/bin/../point_add/pingpong_div.rs	265	1
pp_value_reverse	1068	5448856	pp_value_forward	src/bin/../point_add/pingpong_div.rs	508	306
pp_value_reverse	1068	5448856	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	423	166
pp_value_reverse	1068	5448856	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	159
pp_value_reverse	1068	5448856	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	528	159
square_product_register	1326	6453235	init	src/bin/../point_add/pingpong_div.rs	1242	8
square_product_register	1326	6453235	init	src/bin/../point_add/pingpong_div.rs	1243	256
square_product_register	1326	6453235	init	src/bin/../point_add/pingpong_div.rs	1244	4
square_product_register	1326	6453235	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
square_product_register	1326	6453235	pp_restore_layout	reacquire	0	83
square_product_register	1326	6453235	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
square_product_register	1326	6453235	square_product_register	src/bin/../point_add/trailmix_ludicrous/arith.rs	788	38
square_product_register	1326	6453235	square_product_register	src/bin/../point_add/trailmix_ludicrous/square/product_register.rs	120	128
square_product_register	1326	6453235	square_product_register	src/bin/../point_add/trailmix_ludicrous/square/product_register.rs	300	1
square_product_register	1326	6453235	square_product_register	src/bin/../point_add/trailmix_ludicrous/square/product_register.rs	301	1
square_product_register	1326	6453235	square_product_register	src/bin/../point_add/trailmix_ludicrous/square/product_register.rs	304	129
square_product_register	1326	6453235	square_product_register	src/bin/../point_add/trailmix_ludicrous/square/product_register.rs	314	256
square_product_register	1326	6453235	tlm_square	src/bin/../point_add/trailmix_ludicrous/square.rs	555	256
tlm_coord_add3x	1032	6313864	init	src/bin/../point_add/pingpong_div.rs	1242	8
tlm_coord_add3x	1032	6313864	init	src/bin/../point_add/pingpong_div.rs	1243	256
tlm_coord_add3x	1032	6313864	init	src/bin/../point_add/pingpong_div.rs	1244	4
tlm_coord_add3x	1032	6313864	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
tlm_coord_add3x	1032	6313864	pp_restore_layout	reacquire	0	83
tlm_coord_add3x	1032	6313864	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	381	257
tlm_coord_add3x	1032	6313864	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
tlm_coord_add3x	1032	6313864	tlm_coord_add3x	src/bin/../point_add/trailmix_ludicrous/arith.rs	788	256
tlm_coord_add3x	1032	6313864	tlm_coord_add3x	src/bin/../point_add/trailmix_ludicrous/arith.rs	1580	1
tlm_coord_add3x	1032	6313864	tlm_coord_add3x	src/bin/../point_add/trailmix_ludicrous/arith.rs	1723	1
tlm_coord_x_sub	1080	10843	init	src/bin/../point_add/pingpong_div.rs	1242	256
tlm_coord_x_sub	1080	10843	init	src/bin/../point_add/pingpong_div.rs	1243	256
tlm_coord_x_sub	1080	10843	init	src/bin/../point_add/pingpong_div.rs	1244	4
tlm_coord_x_sub	1080	10843	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	346	256
tlm_coord_x_sub	1080	10843	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	347	256
tlm_coord_x_sub	1080	10843	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
tlm_coord_x_sub	1080	10843	tlm_coord_x_sub	src/bin/../point_add/trailmix_ludicrous/arith.rs	991	2
tlm_coord_x_sub	1080	10843	tlm_coord_x_sub	src/bin/../point_add/trailmix_ludicrous/arith.rs	1179	1
tlm_coord_x_sub	1080	10843	tlm_coord_x_sub	src/bin/../point_add/trailmix_ludicrous/arith.rs	1207	47
tlm_coord_x_sub	1080	10843	tlm_coord_x_sub	src/bin/../point_add/trailmix_ludicrous/arith.rs	1810	1
tlm_coord_y_sub	1080	14123	init	src/bin/../point_add/pingpong_div.rs	1242	256
tlm_coord_y_sub	1080	14123	init	src/bin/../point_add/pingpong_div.rs	1243	256
tlm_coord_y_sub	1080	14123	init	src/bin/../point_add/pingpong_div.rs	1244	4
tlm_coord_y_sub	1080	14123	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	346	256
tlm_coord_y_sub	1080	14123	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	347	256
tlm_coord_y_sub	1080	14123	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
tlm_coord_y_sub	1080	14123	tlm_coord_y_sub	src/bin/../point_add/trailmix_ludicrous/arith.rs	991	2
tlm_coord_y_sub	1080	14123	tlm_coord_y_sub	src/bin/../point_add/trailmix_ludicrous/arith.rs	1179	1
tlm_coord_y_sub	1080	14123	tlm_coord_y_sub	src/bin/../point_add/trailmix_ludicrous/arith.rs	1207	47
tlm_coord_y_sub	1080	14123	tlm_coord_y_sub	src/bin/../point_add/trailmix_ludicrous/arith.rs	1810	1
tlm_coord_y_sub_final	1080	13550519	init	src/bin/../point_add/pingpong_div.rs	1242	8
tlm_coord_y_sub_final	1080	13550519	init	src/bin/../point_add/pingpong_div.rs	1243	256
tlm_coord_y_sub_final	1080	13550519	init	src/bin/../point_add/pingpong_div.rs	1244	4
tlm_coord_y_sub_final	1080	13550519	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
tlm_coord_y_sub_final	1080	13550519	pp_restore_layout	reacquire	0	83
tlm_coord_y_sub_final	1080	13550519	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	436	256
tlm_coord_y_sub_final	1080	13550519	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	437	256
tlm_coord_y_sub_final	1080	13550519	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
tlm_coord_y_sub_final	1080	13550519	tlm_coord_y_sub_final	src/bin/../point_add/trailmix_ludicrous/arith.rs	991	2
tlm_coord_y_sub_final	1080	13550519	tlm_coord_y_sub_final	src/bin/../point_add/trailmix_ludicrous/arith.rs	1179	1
tlm_coord_y_sub_final	1080	13550519	tlm_coord_y_sub_final	src/bin/../point_add/trailmix_ludicrous/arith.rs	1207	47
tlm_coord_y_sub_final	1080	13550519	tlm_coord_y_sub_final	src/bin/../point_add/trailmix_ludicrous/arith.rs	1810	1
tlm_forward_multiply	517	7252531	init	src/bin/../point_add/pingpong_div.rs	1242	8
tlm_forward_multiply	517	7252531	init	src/bin/../point_add/pingpong_div.rs	1243	256
tlm_forward_multiply	517	7252531	init	src/bin/../point_add/pingpong_div.rs	1244	4
tlm_forward_multiply	517	7252531	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
tlm_forward_multiply	517	7252531	pp_restore_layout	reacquire	0	83
tlm_forward_multiply	517	7252531	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
tlm_inverse	517	25676	init	src/bin/../point_add/pingpong_div.rs	1242	256
tlm_inverse	517	25676	init	src/bin/../point_add/pingpong_div.rs	1243	256
tlm_inverse	517	25676	init	src/bin/../point_add/pingpong_div.rs	1244	4
tlm_inverse	517	25676	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
tlm_square	773	6328302	init	src/bin/../point_add/pingpong_div.rs	1242	8
tlm_square	773	6328302	init	src/bin/../point_add/pingpong_div.rs	1243	256
tlm_square	773	6328302	init	src/bin/../point_add/pingpong_div.rs	1244	4
tlm_square	773	6328302	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
tlm_square	773	6328302	pp_restore_layout	reacquire	0	83
tlm_square	773	6328302	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
tlm_square	773	6328302	tlm_square	src/bin/../point_add/trailmix_ludicrous/square.rs	555	256
window_qrom_3x_load_clear	774	6312843	init	src/bin/../point_add/pingpong_div.rs	1242	8
window_qrom_3x_load_clear	774	6312843	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_3x_load_clear	774	6312843	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_3x_load_clear	774	6312843	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_3x_load_clear	774	6312843	pp_restore_layout	reacquire	0	83
window_qrom_3x_load_clear	774	6312843	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	381	257
window_qrom_3x_load_clear	774	6312843	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
window_qrom_3x_load_walk	777	6308635	init	src/bin/../point_add/pingpong_div.rs	1242	8
window_qrom_3x_load_walk	777	6308635	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_3x_load_walk	777	6308635	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_3x_load_walk	777	6308635	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_3x_load_walk	777	6308635	pp_restore_layout	reacquire	0	83
window_qrom_3x_load_walk	777	6308635	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	381	257
window_qrom_3x_load_walk	777	6308635	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
window_qrom_3x_load_walk	777	6308635	window_qrom_3x_load_walk	src/bin/../point_add/trailmix_ludicrous/qrom.rs	116	3
window_qrom_3x_unload_clear	525	6323414	init	src/bin/../point_add/pingpong_div.rs	1242	8
window_qrom_3x_unload_clear	525	6323414	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_3x_unload_clear	525	6323414	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_3x_unload_clear	525	6323414	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_3x_unload_clear	525	6323414	pp_restore_layout	reacquire	0	83
window_qrom_3x_unload_clear	525	6323414	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
window_qrom_3x_unload_clear	525	6323414	window_qrom_3x_unload_clear	src/bin/../point_add/trailmix_ludicrous/qrom_split_phase.rs	15	2
window_qrom_3x_unload_clear	525	6323414	window_qrom_3x_unload_clear	src/bin/../point_add/trailmix_ludicrous/qrom_split_phase.rs	21	6
window_qrom_3x_unload_walk	773	6322890	init	src/bin/../point_add/pingpong_div.rs	1242	8
window_qrom_3x_unload_walk	773	6322890	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_3x_unload_walk	773	6322890	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_3x_unload_walk	773	6322890	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_3x_unload_walk	773	6322890	pp_restore_layout	reacquire	0	83
window_qrom_3x_unload_walk	773	6322890	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	381	256
window_qrom_3x_unload_walk	773	6322890	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
window_qrom_recover_load_clear	1029	13548004	init	src/bin/../point_add/pingpong_div.rs	1242	8
window_qrom_recover_load_clear	1029	13548004	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_recover_load_clear	1029	13548004	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_recover_load_clear	1029	13548004	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_recover_load_clear	1029	13548004	pp_restore_layout	reacquire	0	83
window_qrom_recover_load_clear	1029	13548004	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	436	256
window_qrom_recover_load_clear	1029	13548004	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	437	256
window_qrom_recover_load_clear	1029	13548004	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
window_qrom_recover_load_walk	1032	13539700	init	src/bin/../point_add/pingpong_div.rs	1242	8
window_qrom_recover_load_walk	1032	13539700	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_recover_load_walk	1032	13539700	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_recover_load_walk	1032	13539700	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_recover_load_walk	1032	13539700	pp_restore_layout	reacquire	0	83
window_qrom_recover_load_walk	1032	13539700	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	436	256
window_qrom_recover_load_walk	1032	13539700	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	437	256
window_qrom_recover_load_walk	1032	13539700	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
window_qrom_recover_load_walk	1032	13539700	window_qrom_recover_load_walk	src/bin/../point_add/trailmix_ludicrous/qrom.rs	158	3
window_qrom_recover_unload_clear	525	13560627	init	src/bin/../point_add/pingpong_div.rs	1242	8
window_qrom_recover_unload_clear	525	13560627	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_recover_unload_clear	525	13560627	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_recover_unload_clear	525	13560627	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_recover_unload_clear	525	13560627	pp_restore_layout	reacquire	0	83
window_qrom_recover_unload_clear	525	13560627	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
window_qrom_recover_unload_clear	525	13560627	window_qrom_recover_unload_clear	src/bin/../point_add/trailmix_ludicrous/qrom_split_phase.rs	15	2
window_qrom_recover_unload_clear	525	13560627	window_qrom_recover_unload_clear	src/bin/../point_add/trailmix_ludicrous/qrom_split_phase.rs	21	6
window_qrom_recover_unload_measure	1029	13559591	init	src/bin/../point_add/pingpong_div.rs	1242	8
window_qrom_recover_unload_measure	1029	13559591	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_recover_unload_measure	1029	13559591	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_recover_unload_measure	1029	13559591	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_recover_unload_measure	1029	13559591	pp_restore_layout	reacquire	0	83
window_qrom_recover_unload_measure	1029	13559591	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	436	256
window_qrom_recover_unload_measure	1029	13559591	pp_restore_layout	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	437	256
window_qrom_recover_unload_measure	1029	13559591	pp_value_reverse	src/bin/../point_add/pingpong_div.rs	527	165
window_qrom_xy_load_clear	1029	8328	init	src/bin/../point_add/pingpong_div.rs	1242	256
window_qrom_xy_load_clear	1029	8328	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_xy_load_clear	1029	8328	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_xy_load_clear	1029	8328	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	346	256
window_qrom_xy_load_clear	1029	8328	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	347	256
window_qrom_xy_load_clear	1029	8328	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_xy_load_walk	1032	24	init	src/bin/../point_add/pingpong_div.rs	1242	256
window_qrom_xy_load_walk	1032	24	init	src/bin/../point_add/pingpong_div.rs	1243	256
window_qrom_xy_load_walk	1032	24	init	src/bin/../point_add/pingpong_div.rs	1244	4
window_qrom_xy_load_walk	1032	24	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	346	256
window_qrom_xy_load_walk	1032	24	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	347	256
window_qrom_xy_load_walk	1032	24	init	src/bin/../point_add/trailmix_ludicrous/ec_add.rs	499	1
window_qrom_xy_load_walk	1032	24	window_qrom_xy_load_walk	src/bin/../point_add/trailmix_ludicrous/qrom.rs	158	3
window_qrom_xy_unload_clear	525	15924	init	src/bin/../point_add/pingpong_div.rs	1242	256
window_qrom_xy_unload_clear	525	15924	init	src/bin/../point_add/pingpong_div.rs	1243	256
