phase	start	end	ops	ccx	ccz	hmr	reset
tlm_inverse_gcd_forward_body	566842	570821	3979	495	2	267	269
tlm_apply_inverse_fold	570821	572541	1720	310	0	54	62
tlm_apply_inverse_swap	572541	573309	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	573309	577770	4461	557	2	300	302
tlm_apply_inverse_mod_sub_fold	577770	578429	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	578429	578745	316	19	0	20	22
tlm_inverse_gcd_forward_codec	578745	578748	3	0	0	0	0
tlm_inverse_gcd_forward_shift	578748	579658	910	226	0	0	2
tlm_inverse_gcd_forward_compare	579658	580836	1178	263	0	35	36
tlm_inverse_gcd_forward_body	580836	584800	3964	493	2	266	268
tlm_apply_inverse_fold	584800	586520	1720	310	0	54	62
tlm_apply_inverse_swap	586520	587288	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	587288	591749	4461	557	2	300	302
tlm_apply_inverse_mod_sub_fold	591749	592408	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	592408	592724	316	19	0	20	22
tlm_inverse_gcd_forward_codec	592724	592727	3	0	0	0	0
tlm_inverse_gcd_forward_shift	592727	593633	906	225	0	0	2
tlm_inverse_gcd_forward_compare	593633	594808	1175	262	0	35	36
tlm_inverse_gcd_forward_body	594808	598757	3949	491	2	265	267
tlm_apply_inverse_fold	598757	600477	1720	310	0	54	62
tlm_apply_inverse_swap	600477	601245	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	601245	605706	4461	557	2	300	302
tlm_apply_inverse_mod_sub_fold	605706	606365	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	606365	606681	316	19	0	20	22
tlm_inverse_gcd_forward_codec	606681	606848	167	16	0	4	7
tlm_inverse_gcd_forward_shift	606848	607750	902	224	0	0	2
tlm_inverse_gcd_forward_compare	607750	608922	1172	261	0	35	36
tlm_inverse_gcd_forward_body	608922	612856	3934	489	2	264	266
tlm_apply_inverse_fold	612856	614576	1720	310	0	54	62
tlm_apply_inverse_swap	614576	615344	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	615344	619805	4461	557	2	300	302
tlm_apply_inverse_mod_sub_fold	619805	620464	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	620464	620780	316	19	0	20	22
tlm_inverse_gcd_forward_codec	620780	620783	3	0	0	0	0
tlm_inverse_gcd_forward_shift	620783	621681	898	223	0	0	2
tlm_inverse_gcd_forward_compare	621681	622836	1155	259	0	34	35
tlm_inverse_gcd_forward_body	622836	626755	3919	487	2	263	265
tlm_apply_inverse_fold	626755	628475	1720	310	0	54	62
tlm_apply_inverse_swap	628475	629243	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	629243	633704	4461	557	2	300	302
tlm_apply_inverse_mod_sub_fold	633704	634363	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	634363	634679	316	19	0	20	22
tlm_inverse_gcd_forward_codec	634679	634682	3	0	0	0	0
tlm_inverse_gcd_forward_shift	634682	635576	894	222	0	0	2
tlm_inverse_gcd_forward_compare	635576	636742	1166	259	0	35	36
tlm_inverse_gcd_forward_body	636742	640646	3904	485	2	262	264
tlm_apply_inverse_fold	640646	642366	1720	310	0	54	62
tlm_apply_inverse_swap	642366	643134	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	643134	647595	4461	557	2	300	302
tlm_apply_inverse_mod_sub_fold	647595	648254	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	648254	648570	316	19	0	20	22
tlm_inverse_gcd_forward_codec	648570	648737	167	16	0	4	7
tlm_inverse_gcd_forward_shift	648737	649627	890	221	0	0	2
tlm_inverse_gcd_forward_compare	649627	650790	1163	258	0	35	36
tlm_inverse_gcd_forward_body	650790	654679	3889	483	2	261	263
tlm_apply_inverse_fold	654679	656399	1720	310	0	54	62
tlm_apply_inverse_swap	656399	657167	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	657167	661628	4461	557	2	300	302
tlm_apply_inverse_mod_sub_fold	661628	662287	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	662287	662603	316	19	0	20	22
tlm_inverse_gcd_forward_codec	662603	662606	3	0	0	0	0
tlm_inverse_gcd_forward_shift	662606	663492	886	220	0	0	2
tlm_inverse_gcd_forward_compare	663492	664652	1160	257	0	35	36
tlm_inverse_gcd_forward_body	664652	668526	3874	481	2	260	262
tlm_apply_inverse_fold	668526	670246	1720	310	0	54	62
tlm_apply_inverse_swap	670246	671014	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	671014	675475	4461	557	2	300	302
tlm_apply_inverse_mod_sub_fold	675475	676134	659	55	2	55	55
